HTTrack3.49-2 launched on Wed, 03 Jan 2024 17:24:59 at https://specter.solutions +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://specter.solutions -O "/home/kim/websites/specter" -n -t -%P -p7 -N0 -s2 -p7 -D -a -K0 -c4 -%k -r10 -A25000 -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

17:34:27	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/js/xoo-wsc-main.js?ver=2.1
17:34:27	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/js/htbbootstrap.js?ver=2.0.7
17:34:29	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/make-column-clickable-elementor/assets/js/make-column-clickable.js?ver=1.4.0
17:34:29	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.0.1
17:34:29	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-includes/js/backbone.min.js?ver=1.5.0
17:34:29	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-includes/js/underscore.min.js?ver=1.13.4
17:34:31	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.8.1
17:34:31	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.8.1
17:34:31	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/ninja-forms/assets/js/min/front-end-deps.js?ver=3.6.18
17:34:31	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/ninja-forms/assets/js/min/front-end.js?ver=3.6.18
17:34:33	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2
17:34:33	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2
